ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,trans_depth,method,host,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,label,binary_label
2026-05-16 14:26:23.601188898,CoSVd7eXpNgz42qg2,172.30.0.128,57330,172.30.0.40,80,tcp,http,0 days 00:00:27.381372,332.0,1152.0,S1,T,T,0.0,ShADadW,12.0,964.0,12.0,1784.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:23.601300955,CoSVd7eXpNgz42qg2,172.30.0.128,57330,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,975.0,200.0,OK,,,(empty),,,,,,,FgAoBI3NbcO1SXKVo,,text/plain,slowread,1
2026-05-16 14:26:23.601484060,CESw361UyhuBpFOeSd,172.30.0.40,55120,172.30.0.30,8080,tcp,http,0 days 00:00:27.381072,376.0,218764.0,S1,T,T,0.0,ShADadtW,33.0,2124.0,48.0,222716.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:23.601632118,CESw361UyhuBpFOeSd,172.30.0.40,55120,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,218408.0,200.0,OK,,,(empty),,,,,,,FGRtt7267TdMnzpdRc,,text/plain,normal,0
2026-05-16 14:26:23.934892893,CDgSMq2TtbnMyzSVDj,172.30.0.128,57340,172.30.0.40,80,tcp,http,0 days 00:00:27.303654,332.0,1152.0,S1,T,T,0.0,ShADadW,12.0,964.0,12.0,1784.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:23.935022116,CDgSMq2TtbnMyzSVDj,172.30.0.128,57340,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,976.0,200.0,OK,,,(empty),,,,,,,F3UTyQ3WLRFQXTJOC3,,text/plain,slowread,1
2026-05-16 14:26:23.935343981,CAM53P2lLQLr432ywe,172.30.0.40,55132,172.30.0.30,8080,tcp,http,0 days 00:00:27.556931,376.0,134932.0,S1,T,T,0.0,ShADadtW,28.0,1852.0,34.0,137684.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:23.936023951,CAM53P2lLQLr432ywe,172.30.0.40,55132,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,134640.0,200.0,OK,,,(empty),,,,,,,FmfH5u3j8Uy8Dxurxd,,text/plain,normal,0
2026-05-16 14:26:24.268569946,C9ljEJ2wlRpBIc1aC5,172.30.0.128,57352,172.30.0.40,80,tcp,http,0 days 00:00:00.334253,332.0,492263.0,RSTO,T,T,0.0,ShADadtR,33.0,2068.0,44.0,496007.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:24.268678904,CcCmYI2l3g0i9Kz9P1,172.30.0.128,57360,172.30.0.40,80,tcp,http,0 days 00:00:27.223602,332.0,1152.0,S1,T,T,0.0,ShADadW,11.0,912.0,11.0,1732.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:24.268845081,C9ljEJ2wlRpBIc1aC5,172.30.0.128,57352,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,491175.0,200.0,OK,,,(empty),,,,,,,FZ6JQz2obIDFybrDq7,,text/plain,slowread,1
2026-05-16 14:26:24.268882036,CcCmYI2l3g0i9Kz9P1,172.30.0.128,57360,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,976.0,200.0,OK,,,(empty),,,,,,,FZZwnJOTvf64h4St6,,text/plain,slowread,1
2026-05-16 14:26:24.269359112,CNHhld1pDlK4YXtVtc,172.30.0.40,55136,172.30.0.30,8080,tcp,http,0 days 00:00:00.333686,376.0,2073364.0,RSTO,T,T,0.0,ShADadtWR,132.0,7260.0,240.0,2085852.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:24.270071983,Cs6vgzD0ILGGw7U43,172.30.0.40,55138,172.30.0.30,8080,tcp,http,0 days 00:00:53.078174,376.0,157342.0,S1,T,T,0.0,ShADadW,32.0,2048.0,36.0,159222.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:24.270302057,CNHhld1pDlK4YXtVtc,172.30.0.40,55136,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,2071560.0,200.0,OK,,,(empty),,,,,,,Fvzdvj3n6RMfWyOkBb,,text/plain,normal,0
2026-05-16 14:26:24.270509005,Cs6vgzD0ILGGw7U43,172.30.0.40,55138,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,157034.0,200.0,OK,,,(empty),,,,,,,FxLCYR2wueTlbNOQ12,,text/plain,normal,0
2026-05-16 14:26:24.602441072,CcUhn54E5MoSLgnBp9,172.30.0.128,57364,172.30.0.40,80,tcp,http,0 days 00:00:27.145846,332.0,1152.0,S1,T,T,0.0,ShADadW,11.0,912.0,11.0,1732.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:24.602952003,CcUhn54E5MoSLgnBp9,172.30.0.128,57364,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,975.0,200.0,OK,,,(empty),,,,,,,Fq5OpMMyqj06Ag1R5,,text/plain,slowread,1
2026-05-16 14:26:24.603215933,CxT4FS2FecCrhgN1c4,172.30.0.40,55152,172.30.0.30,8080,tcp,http,0 days 00:00:28.425052,376.0,156694.0,S1,T,T,0.0,ShADadtW,29.0,1904.0,37.0,159754.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:24.603317976,CxT4FS2FecCrhgN1c4,172.30.0.40,55152,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,156386.0,200.0,OK,,,(empty),,,,,,,FjNcbz2QTTcIaEB7rf,,text/plain,normal,0
2026-05-16 14:26:24.936522961,CoA2j02lcBVuVl17Wj,172.30.0.128,57366,172.30.0.40,80,tcp,http,0 days 00:00:27.323772,332.0,1152.0,S1,T,T,0.0,ShADadW,12.0,964.0,12.0,1784.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:24.936630011,CoA2j02lcBVuVl17Wj,172.30.0.128,57366,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,976.0,200.0,OK,,,(empty),,,,,,,FWkXoViCjjWEhWCY7,,text/plain,slowread,1
2026-05-16 14:26:24.936733007,ChWNw81Uh67EKt2KF,172.30.0.40,55168,172.30.0.30,8080,tcp,http,0 days 00:00:28.347552,376.0,156694.0,S1,T,T,0.0,ShADadtW,29.0,1904.0,37.0,159754.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:24.936830044,ChWNw81Uh67EKt2KF,172.30.0.40,55168,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,156386.0,200.0,OK,,,(empty),,,,,,,FLlf4F3CFQEkLy7CNl,,text/plain,normal,0
2026-05-16 14:26:25.270198107,CVINs34Jp1Cp2YPXyi,172.30.0.128,57374,172.30.0.40,80,tcp,http,0 days 00:00:27.502098999,332.0,1152.0,S1,T,T,0.0,ShADadW,12.0,964.0,12.0,1784.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:25.270381927,CVINs34Jp1Cp2YPXyi,172.30.0.128,57374,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,976.0,200.0,OK,,,(empty),,,,,,,FCpkvZ3YVjPWi5xsGj,,text/plain,slowread,1
2026-05-16 14:26:25.270605087,CxVSYR3jHj2M6nmNth,172.30.0.40,55178,172.30.0.30,8080,tcp,http,0 days 00:00:27.505681,376.0,156566.0,S1,T,T,0.0,ShADadtW,31.0,2020.0,38.0,159998.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:25.270723104,CxVSYR3jHj2M6nmNth,172.30.0.40,55178,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,156258.0,200.0,OK,,,(empty),,,,,,,FVWRLk39oonrOBgLb4,,text/plain,normal,0
2026-05-16 14:26:25.604038954,CF1GNl2DisHonMKuB4,172.30.0.128,57378,172.30.0.40,80,tcp,http,0 days 00:00:27.172270,332.0,1152.0,S1,T,T,0.0,ShADadW,11.0,912.0,11.0,1732.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:25.604152918,CF1GNl2DisHonMKuB4,172.30.0.128,57378,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,976.0,200.0,OK,,,(empty),,,,,,,FV2X632hd2sMVfWC2j,,text/plain,slowread,1
2026-05-16 14:26:25.604249954,C6zR4e1st8XoG3bAWf,172.30.0.40,55190,172.30.0.30,8080,tcp,http,0 days 00:00:27.939989,376.0,153108.0,S1,T,T,0.0,ShADadtW,30.0,1956.0,40.0,156644.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:25.604351997,C6zR4e1st8XoG3bAWf,172.30.0.40,55190,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,152808.0,200.0,OK,,,(empty),,,,,,,FWGKMy2D96n8Hk5Onb,,text/plain,normal,0
2026-05-16 14:26:25.937731028,CQGWtOVf3wpBLOCma,172.30.0.128,57390,172.30.0.40,80,tcp,http,0 days 00:00:27.090541,332.0,1152.0,S1,T,T,0.0,ShADadW,11.0,912.0,11.0,1732.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:25.937851906,CQGWtOVf3wpBLOCma,172.30.0.128,57390,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,976.0,200.0,OK,,,(empty),,,,,,,FHHZJuDIZqpEJfTOl,,text/plain,slowread,1
2026-05-16 14:26:25.937962055,CJWDTo1qrhz6GS0GV2,172.30.0.40,55204,172.30.0.30,8080,tcp,http,0 days 00:00:28.370241,376.0,156694.0,S1,T,T,0.0,ShADadtW,29.0,1904.0,37.0,159754.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:25.938080072,CJWDTo1qrhz6GS0GV2,172.30.0.40,55204,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,156386.0,200.0,OK,,,(empty),,,,,,,FPkcM82xLyTN9g7Eha,,text/plain,normal,0
2026-05-16 14:26:26.271446943,CGgwb52MbDgZ7kESMl,172.30.0.128,57406,172.30.0.40,80,tcp,http,0 days 00:00:27.268877,332.0,1152.0,S1,T,T,0.0,ShADadW,11.0,912.0,11.0,1732.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:26.271640062,CGgwb52MbDgZ7kESMl,172.30.0.128,57406,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,975.0,200.0,OK,,,(empty),,,,,,,Fnh703YIMs01Aiyaj,,text/plain,slowread,1
2026-05-16 14:26:26.271784067,C1KRDy3XQy6sm97pdi,172.30.0.40,55208,172.30.0.30,8080,tcp,http,0 days 00:00:26.756484,376.0,120492.0,S1,T,T,0.0,ShADadtW,34.0,2208.0,38.0,149988.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:26.271898985,C1KRDy3XQy6sm97pdi,172.30.0.40,55208,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,120216.0,200.0,OK,,,(empty),,,,,,,FqKESBb6mC1KdZHNb,,text/plain,normal,0
2026-05-16 14:26:26.312339067,CKxDGz3vZ9M9o6MjA2,172.30.0.10,52422,172.30.0.40,80,tcp,http,0 days 00:00:32.063940,313.0,2689.0,S3,T,T,0.0,ShADadf,6.0,633.0,5.0,2957.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:26.312617064,CKxDGz3vZ9M9o6MjA2,172.30.0.10,52422,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FbgGFV1AGRTFyLLJl9,,text/html,normal,0
2026-05-16 14:26:26.312760115,CBcThW3CDIAv9Ms1Kh,172.30.0.40,55224,172.30.0.30,8080,tcp,http,0 days 00:00:00.002662,332.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,704.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:26.312870026,CBcThW3CDIAv9Ms1Kh,172.30.0.40,55224,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,Fslhmj33r2GOOiMVv5,,text/html,normal,0
2026-05-16 14:26:26.605232000,Cj2BuV3L3tJlwGUkG1,172.30.0.128,37680,172.30.0.40,80,tcp,http,0 days 00:00:27.447048,332.0,1152.0,S1,T,T,0.0,ShADadW,12.0,964.0,12.0,1784.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:26.605369091,Cj2BuV3L3tJlwGUkG1,172.30.0.128,37680,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,976.0,200.0,OK,,,(empty),,,,,,,FE2lyq3pcJDasizdEg,,text/plain,slowread,1
2026-05-16 14:26:26.605470896,CtCb8q2SyafaS5vs6l,172.30.0.40,40004,172.30.0.30,8080,tcp,http,0 days 00:00:27.446810,376.0,147482.0,S1,T,T,0.0,ShADadtW,33.0,2148.0,39.0,153862.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:26.605587959,CtCb8q2SyafaS5vs6l,172.30.0.40,40004,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,147182.0,200.0,OK,,,(empty),,,,,,,FLt3yu1OmBCdFDLVV,,text/plain,normal,0
2026-05-16 14:26:26.938994884,C8po9c4DnQ2PMGlhR7,172.30.0.128,37688,172.30.0.40,80,tcp,http,0 days 00:00:27.369281,332.0,1152.0,S1,T,T,0.0,ShADadW,12.0,964.0,12.0,1784.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:26.939205885,C8po9c4DnQ2PMGlhR7,172.30.0.128,37688,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,976.0,200.0,OK,,,(empty),,,,,,,FhG5gy4wHV7coP95k,,text/plain,slowread,1
2026-05-16 14:26:26.939425945,CDappi4TltbmcydHk5,172.30.0.40,40006,172.30.0.30,8080,tcp,http,0 days 00:00:28.396819,376.0,156694.0,S1,T,T,0.0,ShADadtW,29.0,1904.0,37.0,159754.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:26.939548969,CDappi4TltbmcydHk5,172.30.0.40,40006,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,156386.0,200.0,OK,,,(empty),,,,,,,FC4YLklO4G9Os8bF4,,text/plain,normal,0
2026-05-16 14:26:27.272897005,CfjkRt2QlF0oNWnvy9,172.30.0.128,37700,172.30.0.40,80,tcp,http,0 days 00:00:27.291396,332.0,1152.0,S1,T,T,0.0,ShADadW,12.0,964.0,12.0,1784.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,slowread,1
2026-05-16 14:26:27.273065090,CfjkRt2QlF0oNWnvy9,172.30.0.128,37700,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,976.0,200.0,OK,,,(empty),,,,,,,F7MbcL2wIXrqvKDvl,,text/plain,slowread,1
2026-05-16 14:26:27.273190022,CLhpgd2PMmdLopg3fh,172.30.0.40,40014,172.30.0.30,8080,tcp,http,0 days 00:00:27.551134,376.0,156566.0,S1,T,T,0.0,ShADadtW,31.0,2020.0,38.0,159998.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:27.273305893,CLhpgd2PMmdLopg3fh,172.30.0.40,40014,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0.0,156258.0,200.0,OK,,,(empty),,,,,,,FL0u2U3uraZXHMnsX1,,text/plain,normal,0
2026-05-16 14:26:27.309331894,Cp6Tyd3wWOpNJEyIw9,172.30.0.10,44764,172.30.0.40,80,tcp,http,0 days 00:00:00.004024,332.0,2684.0,SF,T,T,0.0,ShADadfF,6.0,652.0,6.0,3004.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:26:27.309564114,Cp6Tyd3wWOpNJEyIw9,172.30.0.10,44764,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FhZDfa4hCtDI2K4fw1,,text/html,normal,0
