ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,trans_depth,method,host,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types
2026-05-07 17:23:44.851665020,CeMNER1iIwRxvegcVi,172.30.0.141,46194,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,79,0,,,,,(empty),,,,FQzslX3YjX61zFNcw8,,text/plain,,,
2026-05-07 17:23:45.185236931,CzSGUF2AivH0lnTKXb,172.30.0.141,46210,172.30.0.40,80,tcp,http,0 days 00:00:49.990081,556,0,S1,T,T,0,ShADa,14,1292,13,684,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:45.185367107,CzSGUF2AivH0lnTKXb,172.30.0.141,46210,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,76,0,,,,,(empty),,,,FuMYEM3vDjEuY3N554,,text/plain,,,
2026-05-07 17:23:45.216401100,CsaZGo1ScxUcfNL2Of,172.30.0.10,57944,172.30.0.40,80,tcp,http,0 days 00:00:47.545823,2583,27462,S1,T,T,0,ShADad,28,4047,17,28354,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:45.216651917,CsaZGo1ScxUcfNL2Of,172.30.0.10,57944,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,Fs3WoH1ji1nDU3oDug,,text/html
2026-05-07 17:23:45.216800928,CqQ4Td33zKyCd470D5,172.30.0.40,35064,172.30.0.30,8080,tcp,http,0 days 00:00:00.002545,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:45.216912985,CqQ4Td33zKyCd470D5,172.30.0.40,35064,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FBENTA1ft870qs4ma7,,text/html
2026-05-07 17:23:45.220890999,CsaZGo1ScxUcfNL2Of,172.30.0.10,57944,172.30.0.40,80,,,,,,,,,,,,,,,,,2,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,Frlgsm2wdsHcTQ7f66,,text/html
2026-05-07 17:23:45.221085072,CEvb3i2KduQCNCThS4,172.30.0.40,35066,172.30.0.30,8080,tcp,http,0 days 00:00:00.003130,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:45.221206903,CEvb3i2KduQCNCThS4,172.30.0.40,35066,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FFDzXq3Fdlm5Boymq9,,text/html
2026-05-07 17:23:45.518908978,CQ2KbG2FdIwWoDizI9,172.30.0.141,46214,172.30.0.40,80,tcp,http,0 days 00:00:00.334668,327,354,SF,T,T,0,ShADadFf,6,647,4,570,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:45.519035101,CC1dva1v7di7Ohpbal,172.30.0.141,46224,172.30.0.40,80,tcp,http,0 days 00:00:49.656306,561,0,S1,T,T,0,ShADa,14,1297,13,684,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:45.519212008,CQ2KbG2FdIwWoDizI9,172.30.0.141,46214,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0,153,405,METHOD NOT ALLOWED,,,(empty),,,,,,,FUhT0V3HhNb9SAHo9l,,text/html
2026-05-07 17:23:45.519332886,Cq4f061wHExPIjwYS1,172.30.0.40,35072,172.30.0.30,8080,tcp,http,0 days 00:00:00.005418,371,365,SF,T,T,0,ShADadFf,7,743,5,633,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:45.519459009,Cq4f061wHExPIjwYS1,172.30.0.40,35072,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/rudy,TESTING_PURPOSES_ONLY,1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,0,153,405,METHOD NOT ALLOWED,,,(empty),,,,,,,FunRs2fOEDc66bLSe,,text/html
2026-05-07 17:23:45.519886017,CC1dva1v7di7Ohpbal,172.30.0.141,46224,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,81,0,,,,,(empty),,,,Fex73O2xbTc5Uh3PL3,,text/plain,,,
2026-05-07 17:23:45.853410959,C9YDAP1hhd0MqPd6J2,172.30.0.141,46234,172.30.0.40,80,tcp,http,0 days 00:00:49.321965,554,0,S1,T,T,0,ShADa,14,1290,13,684,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:45.853558064,C9YDAP1hhd0MqPd6J2,172.30.0.141,46234,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,74,0,,,,,(empty),,,,FhKrvY18ixEWP6l05,,text/plain,,,
2026-05-07 17:23:46.187158108,CuVOHM25bnkbQV4MY5,172.30.0.141,46248,172.30.0.40,80,tcp,http,0 days 00:00:48.988236,550,0,S1,T,T,0,ShADa,13,1234,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:46.187314034,CuVOHM25bnkbQV4MY5,172.30.0.141,46248,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,70,0,,,,,(empty),,,,F0oUqx2Ru0h8FbeeAk,,text/plain,,,
2026-05-07 17:23:46.216432095,CRzV2D4vcsFN6Acddf,172.30.0.10,57952,172.30.0.40,80,tcp,http,0 days 00:00:42.456802,588,14036,S1,T,T,0,ShADad,10,1116,6,14356,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:46.216556072,CRzV2D4vcsFN6Acddf,172.30.0.10,57952,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FIpFBmWlbJJcqNP9a,,text/html
2026-05-07 17:23:46.216660976,CtwDhd3zWchGUgjTNb,172.30.0.40,35080,172.30.0.30,8080,tcp,http,0 days 00:00:00.001996,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:46.216742039,CtwDhd3zWchGUgjTNb,172.30.0.40,35080,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FBsPYTgfMN76bVUCj,,text/html
2026-05-07 17:23:46.219721079,CRzV2D4vcsFN6Acddf,172.30.0.10,57952,172.30.0.40,80,,,,,,,,,,,,,,,,,2,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FBK0XH1L3u2HGm4F47,,text/html
2026-05-07 17:23:46.219851017,Ctl0Vg42pwFf50I876,172.30.0.40,35086,172.30.0.30,8080,tcp,http,0 days 00:00:00.001685,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:46.219953060,Ctl0Vg42pwFf50I876,172.30.0.40,35086,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FMuB6h1PFNHJcT9jU7,,text/html
2026-05-07 17:23:46.520889044,CuxXpf28lXJppF6P6j,172.30.0.141,46252,172.30.0.40,80,tcp,http,0 days 00:00:48.654532,552,0,S1,T,T,0,ShADa,13,1236,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:46.521135091,CuxXpf28lXJppF6P6j,172.30.0.141,46252,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,72,0,,,,,(empty),,,,Fj9d6P21Y1RwC1Eq2a,,text/plain,,,
2026-05-07 17:23:46.854721069,Csuxmi2YEZQzw3r7u5,172.30.0.141,46262,172.30.0.40,80,tcp,http,0 days 00:00:48.320727,545,0,S1,T,T,0,ShADa,13,1229,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:46.854846954,Csuxmi2YEZQzw3r7u5,172.30.0.141,46262,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,65,0,,,,,(empty),,,,FtMHve15zn0rxxTEJg,,text/plain,,,
2026-05-07 17:23:47.188390017,CmDn6E3Go10ZhpWy88,172.30.0.141,46274,172.30.0.40,80,tcp,http,0 days 00:00:47.987073,560,0,S1,T,T,0,ShADa,13,1244,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:47.188507080,CmDn6E3Go10ZhpWy88,172.30.0.141,46274,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,80,0,,,,,(empty),,,,FEX35N1W8D2YPZFzS1,,text/plain,,,
2026-05-07 17:23:47.217624903,C1pj3I2WLrIRit8ctf,172.30.0.10,57956,172.30.0.40,80,tcp,http,0 days 00:00:19.072705,449,134586,RSTO,T,T,0,ShADadWR,21,1549,21,135686,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:47.217814922,C1pj3I2WLrIRit8ctf,172.30.0.10,57956,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FVpkKrxMYiNICs0Pd,,text/html
2026-05-07 17:23:47.217931986,CoRckr1dEBExcJXwba,172.30.0.40,35102,172.30.0.30,8080,tcp,http,0 days 00:00:00.002017999,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:47.218039989,CoRckr1dEBExcJXwba,172.30.0.40,35102,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FJ1kYb21CbyL0FKBO,,text/html
2026-05-07 17:23:47.522042990,CQPHINbKNvCUDPOUb,172.30.0.141,46290,172.30.0.40,80,tcp,http,0 days 00:00:47.653460,546,0,S1,T,T,0,ShADa,13,1230,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:47.522196054,CQPHINbKNvCUDPOUb,172.30.0.141,46290,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,66,0,,,,,(empty),,,,Fb0hH63aMLybpiNcQi,,text/plain,,,
2026-05-07 17:23:47.855777025,CAmoqg3nVMws0eddYf,172.30.0.141,46294,172.30.0.40,80,tcp,http,0 days 00:00:47.319737,555,0,S1,T,T,0,ShADa,13,1239,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:47.855890989,CAmoqg3nVMws0eddYf,172.30.0.141,46294,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,75,0,,,,,(empty),,,,FQ9Dah3pLyRDjnJVzl,,text/plain,,,
2026-05-07 17:23:48.189445972,CY09pK30MirviLc6za,172.30.0.141,46306,172.30.0.40,80,tcp,http,0 days 00:00:46.986078,548,0,S1,T,T,0,ShADa,13,1232,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:48.189563990,CY09pK30MirviLc6za,172.30.0.141,46306,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,68,0,,,,,(empty),,,,FxnUyG1BZt5rtj1ZJ9,,text/plain,,,
2026-05-07 17:23:48.218713999,Cx0z1M21nAKalkQpk9,172.30.0.10,57966,172.30.0.40,80,tcp,http,0 days 00:00:07.089760,1545,101359,RSTO,T,T,0,ShADadR,28,3009,23,102563,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:48.218873024,Cx0z1M21nAKalkQpk9,172.30.0.10,57966,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FCL0xk1Uaf72gYrQ3b,,text/html
2026-05-07 17:23:48.218992949,C31pQSqhKerj57Aue,172.30.0.40,35108,172.30.0.30,8080,tcp,http,0 days 00:00:00.002020999,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:48.219090939,C31pQSqhKerj57Aue,172.30.0.40,35108,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FosikD2bO4NuuIxJlk,,text/html
2026-05-07 17:23:48.523192883,CD5TQL36ZZO8mP8wma,172.30.0.141,46312,172.30.0.40,80,tcp,http,0 days 00:00:46.652341,555,0,S1,T,T,0,ShADa,13,1239,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:48.523359060,CD5TQL36ZZO8mP8wma,172.30.0.141,46312,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,75,0,,,,,(empty),,,,Fwr4Ea36CI2WYn9uwd,,text/plain,,,
2026-05-07 17:23:48.856965065,C6P2941ct5nAJ25E1e,172.30.0.141,46318,172.30.0.40,80,tcp,http,0 days 00:00:46.318580,554,0,S1,T,T,0,ShADa,13,1238,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:48.857057095,C6P2941ct5nAJ25E1e,172.30.0.141,46318,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,74,0,,,,,(empty),,,,FuxtL04MzbIZEqWvR5,,text/plain,,,
2026-05-07 17:23:49.190628052,C2kJuA2jQASCOYqHX7,172.30.0.141,46332,172.30.0.40,80,tcp,http,0 days 00:00:45.984928,554,0,S1,T,T,0,ShADa,13,1238,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:49.190716028,C2kJuA2jQASCOYqHX7,172.30.0.141,46332,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,74,0,,,,,(empty),,,,F0lGVR3DbbaXHLaV55,,text/plain,,,
2026-05-07 17:23:49.219158888,CaGFOZ1Uky2T1OH5sl,172.30.0.10,57972,172.30.0.40,80,tcp,http,0 days 00:00:45.688645,2494,27461,S1,T,T,0,ShADad,28,3958,17,28353,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:49.219268084,CaGFOZ1Uky2T1OH5sl,172.30.0.10,57972,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,Fo11VR13FlC236SZt1,,text/html
2026-05-07 17:23:49.219388008,CjjTj03iScfSxnZY05,172.30.0.40,35110,172.30.0.30,8080,tcp,http,0 days 00:00:00.001615,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:49.219460011,CjjTj03iScfSxnZY05,172.30.0.40,35110,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,F1S9zV1tghxgxmu0th,,text/html
2026-05-07 17:23:49.221927881,CaGFOZ1Uky2T1OH5sl,172.30.0.10,57972,172.30.0.40,80,,,,,,,,,,,,,,,,,2,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,F6E0Dq4hhy5kcVg9W8,,text/html
2026-05-07 17:23:49.222065926,CFflyM3gDWiR7KSqOc,172.30.0.40,35118,172.30.0.30,8080,tcp,http,0 days 00:00:00.001179,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:49.222138882,CFflyM3gDWiR7KSqOc,172.30.0.40,35118,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FCsnxO3IfDgChjcjy1,,text/html
2026-05-07 17:23:49.524290084,CmkMm445JO9YiLouOi,172.30.0.141,46340,172.30.0.40,80,tcp,http,0 days 00:00:45.651289,561,0,S1,T,T,0,ShADa,13,1245,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:49.524436951,CmkMm445JO9YiLouOi,172.30.0.141,46340,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,81,0,,,,,(empty),,,,FDVD8n29PArcTq0fMe,,text/plain,,,
2026-05-07 17:23:49.772262096,Cx0z1M21nAKalkQpk9,172.30.0.10,57966,172.30.0.40,80,,,,,,,,,,,,,,,,,2,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FRw9jw4w9eFAKFIn55,,text/html
2026-05-07 17:23:49.772475958,Cu2mPV2ziIQCeAIKSg,172.30.0.40,35130,172.30.0.30,8080,tcp,http,0 days 00:00:00.001572,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:49.772562027,Cu2mPV2ziIQCeAIKSg,172.30.0.40,35130,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FethIx22FhSzyO0tp7,,text/html
2026-05-07 17:23:49.858119965,CHR4bE4XBcb3RriIbg,172.30.0.141,46354,172.30.0.40,80,tcp,http,0 days 00:00:45.317475,546,0,S1,T,T,0,ShADa,13,1230,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:49.858299017,CHR4bE4XBcb3RriIbg,172.30.0.141,46354,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,66,0,,,,,(empty),,,,FdxTh51KL1knCiyphf,,text/plain,,,
2026-05-07 17:23:50.184854031,CsaZGo1ScxUcfNL2Of,172.30.0.10,57944,172.30.0.40,80,,,,,,,,,,,,,,,,,3,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FJ6bbbiVIAq78kiNc,,text/html
2026-05-07 17:23:50.185070992,CVe1Sc4JIsW1gCPMag,172.30.0.40,35142,172.30.0.30,8080,tcp,http,0 days 00:00:00.002014999,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:50.185189962,CVe1Sc4JIsW1gCPMag,172.30.0.40,35142,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FOCEPr3rvyRT8WBbt2,,text/html
2026-05-07 17:23:50.191886902,CqEuau2oXQLYQzELSl,172.30.0.141,46360,172.30.0.40,80,tcp,http,0 days 00:00:44.983734,547,0,S1,T,T,0,ShADa,13,1231,12,632,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:50.192027092,CqEuau2oXQLYQzELSl,172.30.0.141,46360,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",,67,0,,,,,(empty),,,,F2llaV1s0UgPbKnOG9,,text/plain,,,
2026-05-07 17:23:50.220069885,CExVxk4VumR4s0n4v8,172.30.0.10,57980,172.30.0.40,80,tcp,http,0 days 00:00:38.837690,588,14036,S1,T,T,0,ShADad,10,1116,6,14356,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:50.220192909,CExVxk4VumR4s0n4v8,172.30.0.10,57980,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,FTvncV1zNehvPbdLR5,,text/html
2026-05-07 17:23:50.220298052,C14xd03w4eFF9qQRd8,172.30.0.40,35152,172.30.0.30,8080,tcp,http,0 days 00:00:00.001592,166,3520,SF,T,T,0,ShADadFf,7,538,5,3788,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:23:50.220416069,C14xd03w4eFF9qQRd8,172.30.0.40,35152,172.30.0.30,8080,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,1.1,python-requests/2.33.1,,0,3345,200,OK,,,(empty),,,,,,,Fp8MfF1Wj7VJxVvafj,,text/html
